y, x, f(x)
2.5345,0.186003,12.6725
2.53577,0.186103,12.6789
2.53704,0.186203,12.6852
2.53831,0.186303,12.6915
2.53958,0.186403,12.6979
2.54085,0.186503,12.7042
2.54212,0.186603,12.7106
2.54339,0.186703,12.717
2.54466,0.186803,12.7233
2.54593,0.186903,12.7297
2.54721,0.187003,12.736
2.54848,0.187103,12.7424
2.54976,0.187203,12.7488
2.55103,0.187303,12.7552
2.55231,0.187403,12.7615
2.55358,0.187503,12.7679
2.55486,0.187603,12.7743
2.55614,0.187703,12.7807
2.55742,0.187803,12.7871
2.5587,0.187903,12.7935
2.55998,0.188003,12.7999
2.56126,0.188103,12.8063
2.56254,0.188203,12.8127
2.56382,0.188303,12.8191
2.5651,0.188403,12.8255
2.56638,0.188503,12.8319
2.56767,0.188603,12.8383
2.56895,0.188703,12.8448
2.57024,0.188803,12.8512
2.57152,0.188903,12.8576
2.57281,0.189003,12.864
2.5741,0.189103,12.8705
2.57538,0.189203,12.8769
2.57667,0.189303,12.8834
2.57796,0.189403,12.8898
2.57925,0.189503,12.8962
2.58054,0.189603,12.9027
2.58183,0.189703,12.9091
2.58312,0.189803,12.9156
2.58441,0.189903,12.9221
2.5857,0.190003,12.9285
2.587,0.190103,12.935
2.58829,0.190203,12.9415
2.58959,0.190303,12.9479
2.59088,0.190403,12.9544
2.59218,0.190503,12.9609
2.59347,0.190603,12.9674
2.59477,0.190703,12.9739
2.59607,0.190803,12.9803
2.59737,0.190903,12.9868
2.59867,0.191003,12.9933
2.59997,0.191103,12.9998
2.60127,0.191203,13.0063
2.60257,0.191303,13.0128
2.60387,0.191403,13.0193
2.60517,0.191503,13.0259
2.60647,0.191603,13.0324
2.60778,0.191703,13.0389
2.60908,0.191803,13.0454
2.61039,0.191903,13.0519
2.61169,0.192003,13.0585
2.613,0.192103,13.065
2.6143,0.192203,13.0715
2.61561,0.192303,13.0781
2.61692,0.192403,13.0846
2.61823,0.192503,13.0911
2.61954,0.192603,13.0977
2.62085,0.192703,13.1042
2.62216,0.192803,13.1108
2.62347,0.192903,13.1174
2.62478,0.193003,13.1239
2.6261,0.193103,13.1305
2.62741,0.193203,13.137
2.62872,0.193303,13.1436
2.63004,0.193403,13.1502
2.63135,0.193503,13.1568
2.63267,0.193603,13.1633
2.63399,0.193703,13.1699
2.6353,0.193803,13.1765
2.63662,0.193903,13.1831
2.63794,0.194003,13.1897
2.63926,0.194103,13.1963
2.64058,0.194203,13.2029
2.6419,0.194303,13.2095
2.64322,0.194403,13.2161
2.64454,0.194503,13.2227
2.64586,0.194603,13.2293
2.64719,0.194703,13.2359
2.64851,0.194803,13.2426
2.64984,0.194903,13.2492
2.65116,0.195003,13.2558
2.65249,0.195103,13.2624
2.65381,0.195203,13.2691
2.65514,0.195303,13.2757
2.65647,0.195403,13.2823
2.6578,0.195503,13.289
2.65913,0.195603,13.2956
2.66046,0.195703,13.3023
2.66179,0.195803,13.3089
2.66312,0.195903,13.3156
2.66445,0.196003,13.3223
2.66578,0.196103,13.3289
2.66712,0.196203,13.3356
2.66845,0.196303,13.3423
2.66979,0.196403,13.3489
2.67112,0.196503,13.3556
2.67246,0.196603,13.3623
2.67379,0.196703,13.369
2.67513,0.196803,13.3756
2.67647,0.196903,13.3823
2.67781,0.197003,13.389
2.67915,0.197103,13.3957
2.68049,0.197203,13.4024
2.68183,0.197303,13.4091
2.68317,0.197403,13.4158
2.68451,0.197503,13.4225
2.68585,0.197603,13.4293
2.6872,0.197703,13.436
2.68854,0.197803,13.4427
2.68988,0.197903,13.4494
2.69123,0.198003,13.4561
2.69257,0.198103,13.4629
2.69392,0.198203,13.4696
2.69527,0.198303,13.4763
2.69662,0.198403,13.4831
2.69797,0.198503,13.4898
2.69931,0.198603,13.4966
2.70066,0.198703,13.5033
2.70202,0.198803,13.5101
2.70337,0.198903,13.5168
2.70472,0.199003,13.5236
2.70607,0.199103,13.5304
2.70742,0.199203,13.5371
2.70878,0.199303,13.5439
2.71013,0.199403,13.5507
2.71149,0.199503,13.5574
2.71285,0.199603,13.5642
2.7142,0.199703,13.571
2.71556,0.199803,13.5778
2.71692,0.199903,13.5846
2.71828,0.200003,13.5914
2.71964,0.200103,13.5982
2.721,0.200203,13.605
2.72236,0.200303,13.6118
2.72372,0.200403,13.6186
2.72508,0.200503,13.6254
2.72644,0.200603,13.6322
2.72781,0.200703,13.639
2.72917,0.200803,13.6459
2.73054,0.200903,13.6527
2.7319,0.201003,13.6595
2.73327,0.201103,13.6663
2.73464,0.201203,13.6732
2.736,0.201303,13.68
2.73737,0.201403,13.6869
2.73874,0.201503,13.6937
2.74011,0.201603,13.7005
2.74148,0.201703,13.7074
2.74285,0.201803,13.7143
2.74422,0.201903,13.7211
2.7456,0.202003,13.728
2.74697,0.202103,13.7348
2.74834,0.202203,13.7417
2.74972,0.202303,13.7486
2.75109,0.202403,13.7555
2.75247,0.202503,13.7623
2.75384,0.202603,13.7692
2.75522,0.202703,13.7761
2.7566,0.202803,13.783
2.75798,0.202903,13.7899
2.75936,0.203003,13.7968
2.76074,0.203103,13.8037
2.76212,0.203203,13.8106
2.7635,0.203303,13.8175
2.76488,0.203403,13.8244
2.76626,0.203503,13.8313
2.76765,0.203603,13.8382
2.76903,0.203703,13.8452
2.77042,0.203803,13.8521
2.7718,0.203903,13.859
2.77319,0.204003,13.8659
2.77458,0.204103,13.8729
2.77596,0.204203,13.8798
2.77735,0.204303,13.8868
2.77874,0.204403,13.8937
2.78013,0.204503,13.9007
2.78152,0.204603,13.9076
2.78291,0.204703,13.9146
2.7843,0.204803,13.9215
2.7857,0.204903,13.9285
2.78709,0.205003,13.9354
2.78848,0.205103,13.9424
2.78988,0.205203,13.9494
2.79127,0.205303,13.9564
2.79267,0.205403,13.9633
2.79407,0.205503,13.9703
2.79546,0.205603,13.9773
2.79686,0.205703,13.9843
2.79826,0.205803,13.9913
2.79966,0.205903,13.9983
2.80106,0.206003,14.0053
2.80246,0.206103,14.0123
2.80386,0.206203,14.0193
2.80526,0.206303,14.0263
2.80667,0.206403,14.0333
2.80807,0.206503,14.0404
2.80948,0.206603,14.0474
2.81088,0.206703,14.0544
2.81229,0.206803,14.0614
2.81369,0.206903,14.0685
2.8151,0.207003,14.0755
2.81651,0.207103,14.0825
2.81792,0.207203,14.0896
2.81933,0.207303,14.0966
2.82074,0.207403,14.1037
2.82215,0.207503,14.1107
2.82356,0.207603,14.1178
2.82497,0.207703,14.1249
2.82638,0.207803,14.1319
2.8278,0.207903,14.139
2.82921,0.208003,14.1461
2.83063,0.208103,14.1531
2.83204,0.208203,14.1602
2.83346,0.208303,14.1673
2.83488,0.208403,14.1744
2.83629,0.208503,14.1815
2.83771,0.208603,14.1886
2.83913,0.208703,14.1957
2.84055,0.208803,14.2028
2.84197,0.208903,14.2099
2.84339,0.209003,14.217
2.84482,0.209103,14.2241
2.84624,0.209203,14.2312
2.84766,0.209303,14.2383
2.84909,0.209403,14.2454
2.85051,0.209503,14.2526
2.85194,0.209603,14.2597
2.85336,0.209703,14.2668
2.85479,0.209803,14.2739
2.85622,0.209903,14.2811
2.85765,0.210003,14.2882
2.85907,0.210103,14.2954
2.8605,0.210203,14.3025
2.86193,0.210303,14.3097
2.86337,0.210403,14.3168
2.8648,0.210503,14.324
2.86623,0.210603,14.3312
2.86766,0.210703,14.3383
2.8691,0.210803,14.3455
2.87053,0.210903,14.3527
2.87197,0.211003,14.3598
2.8734,0.211103,14.367
2.87484,0.211203,14.3742
2.87628,0.211303,14.3814
2.87772,0.211403,14.3886
2.87916,0.211503,14.3958
2.8806,0.211603,14.403
2.88204,0.211703,14.4102
2.88348,0.211803,14.4174
2.88492,0.211903,14.4246
2.88636,0.212003,14.4318
2.88781,0.212103,14.439
2.88925,0.212203,14.4463
2.8907,0.212303,14.4535
2.89214,0.212403,14.4607
2.89359,0.212503,14.4679
2.89504,0.212603,14.4752
2.89648,0.212703,14.4824
2.89793,0.212803,14.4897
2.89938,0.212903,14.4969
2.90083,0.213003,14.5042
2.90228,0.213103,14.5114
2.90374,0.213203,14.5187
2.90519,0.213303,14.5259
2.90664,0.213403,14.5332
2.90809,0.213503,14.5405
2.90955,0.213603,14.5477
2.911,0.213703,14.555
2.91246,0.213803,14.5623
2.91392,0.213903,14.5696
2.91537,0.214003,14.5769
2.91683,0.214103,14.5842
2.91829,0.214203,14.5914
2.91975,0.214303,14.5987
2.92121,0.214403,14.606
2.92267,0.214503,14.6134
2.92413,0.214603,14.6207
2.9256,0.214703,14.628
2.92706,0.214803,14.6353
2.92852,0.214903,14.6426
2.92999,0.215003,14.6499
2.93145,0.215103,14.6573
2.93292,0.215203,14.6646
2.93438,0.215303,14.6719
2.93585,0.215403,14.6793
2.93732,0.215503,14.6866
2.93879,0.215603,14.6939
2.94026,0.215703,14.7013
2.94173,0.215803,14.7087
2.9432,0.215903,14.716
2.94467,0.216003,14.7234
2.94615,0.216103,14.7307
2.94762,0.216203,14.7381
2.94909,0.216303,14.7455
2.95057,0.216403,14.7528
2.95204,0.216503,14.7602
2.95352,0.216603,14.7676
2.955,0.216703,14.775
2.95648,0.216803,14.7824
2.95795,0.216903,14.7898
2.95943,0.217003,14.7972
2.96091,0.217103,14.8046
2.96239,0.217203,14.812
2.96388,0.217303,14.8194
2.96536,0.217403,14.8268
2.96684,0.217503,14.8342
2.96832,0.217603,14.8416
2.96981,0.217703,14.849
2.97129,0.217803,14.8565
2.97278,0.217903,14.8639
2.97427,0.218003,14.8713
2.97576,0.218103,14.8788
2.97724,0.218203,14.8862
2.97873,0.218303,14.8937
2.98022,0.218403,14.9011
2.98171,0.218503,14.9086
2.9832,0.218603,14.916
2.9847,0.218703,14.9235
2.98619,0.218803,14.9309
2.98768,0.218903,14.9384
2.98918,0.219003,14.9459
2.99067,0.219103,14.9534
2.99217,0.219203,14.9608
2.99366,0.219303,14.9683
2.99516,0.219403,14.9758
2.99666,0.219503,14.9833
2.99816,0.219603,14.9908
2.99966,0.219703,14.9983
3.00116,0.219803,15.0058
3.00266,0.219903,15.0133
3.00416,0.220003,15.0208
3.00566,0.220103,15.0283
3.00717,0.220203,15.0358
3.00867,0.220303,15.0433
3.01017,0.220403,15.0509
3.01168,0.220503,15.0584
3.01319,0.220603,15.0659
3.01469,0.220703,15.0735
3.0162,0.220803,15.081
3.01771,0.220903,15.0885
3.01922,0.221003,15.0961
3.02073,0.221103,15.1036
3.02224,0.221203,15.1112
3.02375,0.221303,15.1188
3.02526,0.221403,15.1263
3.02678,0.221503,15.1339
3.02829,0.221603,15.1414
3.0298,0.221703,15.149
3.03132,0.221803,15.1566
3.03284,0.221903,15.1642
3.03435,0.222003,15.1718
3.03587,0.222103,15.1793
3.03739,0.222203,15.1869
3.03891,0.222303,15.1945
3.04043,0.222403,15.2021
3.04195,0.222503,15.2097
3.04347,0.222603,15.2173
3.04499,0.222703,15.225
3.04651,0.222803,15.2326
3.04804,0.222903,15.2402
3.04956,0.223003,15.2478
3.05109,0.223103,15.2554
3.05261,0.223203,15.2631
3.05414,0.223303,15.2707
3.05567,0.223403,15.2783
3.0572,0.223503,15.286
3.05872,0.223603,15.2936
3.06025,0.223703,15.3013
3.06178,0.223803,15.3089
3.06332,0.223903,15.3166
3.06485,0.224003,15.3242
3.06638,0.224103,15.3319
3.06791,0.224203,15.3396
3.06945,0.224303,15.3472
3.07098,0.224403,15.3549
3.07252,0.224503,15.3626
3.07406,0.224603,15.3703
3.07559,0.224703,15.378
3.07713,0.224803,15.3857
3.07867,0.224903,15.3934
3.08021,0.225003,15.4011
3.08175,0.225103,15.4088
3.08329,0.225203,15.4165
3.08483,0.225303,15.4242
3.08638,0.225403,15.4319
3.08792,0.225503,15.4396
3.08946,0.225603,15.4473
3.09101,0.225703,15.455
3.09256,0.225803,15.4628
3.0941,0.225903,15.4705
3.09565,0.226003,15.4782
3.0972,0.226103,15.486
3.09875,0.226203,15.4937
3.1003,0.226303,15.5015
3.10185,0.226403,15.5092
3.1034,0.226503,15.517
3.10495,0.226603,15.5248
3.1065,0.226703,15.5325
3.10806,0.226803,15.5403
3.10961,0.226903,15.5481
3.11117,0.227003,15.5558
3.11272,0.227103,15.5636
3.11428,0.227203,15.5714
3.11584,0.227303,15.5792
3.1174,0.227403,15.587
3.11895,0.227503,15.5948
3.12051,0.227603,15.6026
3.12207,0.227703,15.6104
3.12364,0.227803,15.6182
3.1252,0.227903,15.626
3.12676,0.228003,15.6338
3.12833,0.228103,15.6416
3.12989,0.228203,15.6494
3.13145,0.228303,15.6573
3.13302,0.228403,15.6651
3.13459,0.228503,15.6729
3.13616,0.228603,15.6808
3.13772,0.228703,15.6886
3.13929,0.228803,15.6965
3.14086,0.228903,15.7043
3.14243,0.229003,15.7122
3.14401,0.229103,15.72
3.14558,0.229203,15.7279
3.14715,0.229303,15.7358
3.14873,0.229403,15.7436
3.1503,0.229503,15.7515
3.15188,0.229603,15.7594
3.15345,0.229703,15.7673
3.15503,0.229803,15.7751
3.15661,0.229903,15.783
3.15819,0.230003,15.7909
3.15977,0.230103,15.7988
3.16135,0.230203,15.8067
3.16293,0.230303,15.8146
3.16451,0.230403,15.8225
3.16609,0.230503,15.8305
3.16767,0.230603,15.8384
3.16926,0.230703,15.8463
3.17084,0.230803,15.8542
3.17243,0.230903,15.8621
3.17402,0.231003,15.8701
3.1756,0.231103,15.878
3.17719,0.231203,15.886
3.17878,0.231303,15.8939
3.18037,0.231403,15.9019
3.18196,0.231503,15.9098
3.18355,0.231603,15.9178
3.18514,0.231703,15.9257
3.18674,0.231803,15.9337
3.18833,0.231903,15.9417
3.18993,0.232003,15.9496
3.19152,0.232103,15.9576
3.19312,0.232203,15.9656
3.19471,0.232303,15.9736
3.19631,0.232403,15.9816
3.19791,0.232503,15.9896
3.19951,0.232603,15.9975
3.20111,0.232703,16.0056
3.20271,0.232803,16.0136
3.20431,0.232903,16.0216
3.20592,0.233003,16.0296
3.20752,0.233103,16.0376
3.20912,0.233203,16.0456
3.21073,0.233303,16.0536
3.21233,0.233403,16.0617
3.21394,0.233503,16.0697
3.21555,0.233603,16.0777
3.21716,0.233703,16.0858
3.21876,0.233803,16.0938
3.22037,0.233903,16.1019
3.22199,0.234003,16.1099
3.2236,0.234103,16.118
3.22521,0.234203,16.126
3.22682,0.234303,16.1341
3.22844,0.234403,16.1422
3.23005,0.234503,16.1502
3.23167,0.234603,16.1583
3.23328,0.234703,16.1664
3.2349,0.234803,16.1745
3.23652,0.234903,16.1826
3.23814,0.235003,16.1907
3.23975,0.235103,16.1988
3.24138,0.235203,16.2069
3.243,0.235303,16.215
3.24462,0.235403,16.2231
3.24624,0.235503,16.2312
3.24786,0.235603,16.2393
3.24949,0.235703,16.2474
3.25111,0.235803,16.2556
3.25274,0.235903,16.2637
3.25437,0.236003,16.2718
3.25599,0.236103,16.28
3.25762,0.236203,16.2881
3.25925,0.236303,16.2963
3.26088,0.236403,16.3044
3.26251,0.236503,16.3126
3.26414,0.236603,16.3207
3.26578,0.236703,16.3289
3.26741,0.236803,16.3371
3.26904,0.236903,16.3452
3.27068,0.237003,16.3534
3.27232,0.237103,16.3616
3.27395,0.237203,16.3698
3.27559,0.237303,16.3779
3.27723,0.237403,16.3861
3.27887,0.237503,16.3943
3.28051,0.237603,16.4025
3.28215,0.237703,16.4107
3.28379,0.237803,16.4189
3.28543,0.237903,16.4272
3.28707,0.238003,16.4354
3.28872,0.238103,16.4436
3.29036,0.238203,16.4518
3.29201,0.238303,16.46
3.29365,0.238403,16.4683
3.2953,0.238503,16.4765
3.29695,0.238603,16.4847
3.2986,0.238703,16.493
3.30025,0.238803,16.5012
3.3019,0.238903,16.5095
3.30355,0.239003,16.5177
3.3052,0.239103,16.526
3.30686,0.239203,16.5343
3.30851,0.239303,16.5425
3.31016,0.239403,16.5508
3.31182,0.239503,16.5591
3.31348,0.239603,16.5674
3.31513,0.239703,16.5757
3.31679,0.239803,16.584
3.31845,0.239903,16.5922
3.32011,0.240003,16.6005
3.32177,0.240103,16.6089
3.32343,0.240203,16.6172
3.32509,0.240303,16.6255
3.32676,0.240403,16.6338
3.32842,0.240503,16.6421
3.33008,0.240603,16.6504
3.33175,0.240703,16.6587
3.33342,0.240803,16.6671
3.33508,0.240903,16.6754
3.33675,0.241003,16.6838
3.33842,0.241104,16.6921
3.34009,0.241204,16.7004
3.34176,0.241304,16.7088
3.34343,0.241404,16.7172
3.3451,0.241504,16.7255
3.34678,0.241604,16.7339
3.34845,0.241704,16.7423
3.35012,0.241804,16.7506
3.3518,0.241904,16.759
3.35348,0.242004,16.7674
3.35515,0.242104,16.7758
3.35683,0.242204,16.7842
3.35851,0.242304,16.7926
3.36019,0.242404,16.801
3.36187,0.242504,16.8094
3.36355,0.242604,16.8178
3.36523,0.242704,16.8262
3.36692,0.242804,16.8346
3.3686,0.242904,16.843
3.37029,0.243004,16.8514
3.37197,0.243104,16.8599
3.37366,0.243204,16.8683
3.37535,0.243304,16.8767
3.37703,0.243404,16.8852
3.37872,0.243504,16.8936
3.38041,0.243604,16.9021
3.3821,0.243704,16.9105
3.38379,0.243804,16.919
3.38549,0.243904,16.9274
3.38718,0.244004,16.9359
3.38887,0.244104,16.9444
3.39057,0.244204,16.9528
3.39226,0.244304,16.9613
3.39396,0.244404,16.9698
3.39566,0.244504,16.9783
3.39736,0.244604,16.9868
3.39906,0.244704,16.9953
3.40076,0.244804,17.0038
3.40246,0.244904,17.0123
3.40416,0.245004,17.0208
3.40586,0.245104,17.0293
3.40756,0.245204,17.0378
3.40927,0.245304,17.0463
3.41097,0.245404,17.0549
3.41268,0.245504,17.0634
3.41439,0.245604,17.0719
3.41609,0.245704,17.0805
3.4178,0.245804,17.089
3.41951,0.245904,17.0976
3.42122,0.246004,17.1061
3.42293,0.246104,17.1147
3.42464,0.246204,17.1232
3.42636,0.246304,17.1318
3.42807,0.246404,17.1404
3.42979,0.246504,17.1489
3.4315,0.246604,17.1575
3.43322,0.246704,17.1661
3.43493,0.246804,17.1747
3.43665,0.246904,17.1833
3.43837,0.247004,17.1919
3.44009,0.247104,17.2004
3.44181,0.247204,17.2091
3.44353,0.247304,17.2177
3.44525,0.247404,17.2263
3.44698,0.247504,17.2349
3.4487,0.247604,17.2435
3.45043,0.247704,17.2521
3.45215,0.247804,17.2608
3.45388,0.247904,17.2694
3.45561,0.248004,17.278
3.45733,0.248104,17.2867
3.45906,0.248204,17.2953
3.46079,0.248304,17.304
3.46252,0.248404,17.3126
3.46425,0.248504,17.3213
3.46599,0.248604,17.3299
3.46772,0.248704,17.3386
3.46946,0.248804,17.3473
3.47119,0.248904,17.356
3.47293,0.249004,17.3646
3.47466,0.249104,17.3733
3.4764,0.249204,17.382
3.47814,0.249304,17.3907
3.47988,0.249404,17.3994
3.48162,0.249504,17.4081
3.48336,0.249604,17.4168
3.4851,0.249704,17.4255
3.48685,0.249804,17.4342
3.48859,0.249904,17.4429
3.49033,0.250004,17.4517
3.49208,0.250104,17.4604
3.49383,0.250204,17.4691
3.49557,0.250304,17.4779
3.49732,0.250404,17.4866
3.49907,0.250504,17.4954
3.50082,0.250604,17.5041
3.50257,0.250704,17.5129
3.50432,0.250804,17.5216
3.50608,0.250904,17.5304
3.50783,0.251004,17.5392
3.50958,0.251103,17.5479
3.51134,0.251203,17.5567
3.5131,0.251303,17.5655
3.51485,0.251403,17.5743
3.51661,0.251503,17.5831
3.51837,0.251603,17.5918
3.52013,0.251703,17.6006
3.52189,0.251803,17.6094
3.52365,0.251903,17.6183
3.52541,0.252003,17.6271
3.52718,0.252103,17.6359
3.52894,0.252203,17.6447
3.53071,0.252303,17.6535
3.53247,0.252403,17.6624
3.53424,0.252503,17.6712
3.53601,0.252603,17.68
3.53777,0.252703,17.6889
3.53954,0.252803,17.6977
3.54131,0.252903,17.7066
3.54308,0.253003,17.7154
3.54486,0.253103,17.7243
3.54663,0.253203,17.7331
3.5484,0.253303,17.742
3.55018,0.253403,17.7509
3.55195,0.253503,17.7598
3.55373,0.253603,17.7686
3.55551,0.253703,17.7775
3.55729,0.253803,17.7864
3.55906,0.253903,17.7953
3.56084,0.254003,17.8042
3.56262,0.254103,17.8131
3.56441,0.254203,17.822
3.56619,0.254303,17.8309
3.56797,0.254403,17.8399
3.56976,0.254503,17.8488
3.57154,0.254603,17.8577
3.57333,0.254703,17.8666
3.57512,0.254803,17.8756
3.5769,0.254903,17.8845
3.57869,0.255003,17.8935
3.58048,0.255103,17.9024
3.58227,0.255203,17.9114
3.58406,0.255303,17.9203
3.58586,0.255403,17.9293
3.58765,0.255503,17.9383
3.58944,0.255603,17.9472
3.59124,0.255703,17.9562
3.59304,0.255803,17.9652
3.59483,0.255903,17.9742
3.59663,0.256003,17.9832
3.59843,0.256103,17.9921
3.60023,0.256203,18.0011
3.60203,0.256303,18.0101
3.60383,0.256403,18.0192
3.60563,0.256503,18.0282
3.60744,0.256603,18.0372
3.60924,0.256703,18.0462
3.61105,0.256803,18.0552
3.61285,0.256903,18.0643
3.61466,0.257003,18.0733
3.61647,0.257103,18.0823
3.61828,0.257203,18.0914
3.62009,0.257303,18.1004
3.6219,0.257403,18.1095
3.62371,0.257503,18.1185
3.62552,0.257603,18.1276
3.62733,0.257703,18.1367
3.62915,0.257803,18.1457
3.63096,0.257903,18.1548
3.63278,0.258003,18.1639
3.63459,0.258103,18.173
3.63641,0.258203,18.1821
3.63823,0.258303,18.1912
3.64005,0.258403,18.2003
3.64187,0.258503,18.2094
3.64369,0.258602,18.2185
3.64551,0.258702,18.2276
3.64734,0.258802,18.2367
3.64916,0.258902,18.2458
3.65099,0.259002,18.2549
3.65281,0.259102,18.2641
3.65464,0.259202,18.2732
3.65647,0.259302,18.2823
3.6583,0.259402,18.2915
3.66013,0.259502,18.3006
3.66196,0.259602,18.3098
3.66379,0.259702,18.3189
3.66562,0.259802,18.3281
3.66745,0.259902,18.3373
3.66929,0.260002,18.3464
3.67112,0.260102,18.3556
3.67296,0.260202,18.3648
3.6748,0.260302,18.374
3.67663,0.260402,18.3832
3.67847,0.260502,18.3924
3.68031,0.260602,18.4016
3.68215,0.260702,18.4108
3.68399,0.260802,18.42
3.68584,0.260902,18.4292
3.68768,0.261002,18.4384
3.68952,0.261102,18.4476
3.69137,0.261202,18.4568
3.69322,0.261302,18.4661
3.69506,0.261402,18.4753
3.69691,0.261502,18.4846
3.69876,0.261602,18.4938
3.70061,0.261702,18.503
3.70246,0.261802,18.5123
3.70431,0.261902,18.5216
3.70616,0.262002,18.5308
3.70802,0.262102,18.5401
3.70987,0.262202,18.5494
3.71173,0.262302,18.5586
3.71358,0.262402,18.5679
3.71544,0.262502,18.5772
3.7173,0.262602,18.5865
3.71916,0.262702,18.5958
3.72102,0.262802,18.6051
3.72288,0.262902,18.6144
3.72474,0.263002,18.6237
3.7266,0.263102,18.633
3.72847,0.263202,18.6423
3.73033,0.263302,18.6517
3.7322,0.263402,18.661
3.73407,0.263502,18.6703
3.73593,0.263602,18.6797
3.7378,0.263702,18.689
3.73967,0.263802,18.6984
3.74154,0.263902,18.7077
3.74341,0.264002,18.7171
3.74528,0.264102,18.7264
3.74716,0.264202,18.7358
3.74903,0.264302,18.7452
3.75091,0.264402,18.7545
3.75278,0.264502,18.7639
3.75466,0.264602,18.7733
3.75654,0.264702,18.7827
3.75842,0.264802,18.7921
3.7603,0.264902,18.8015
3.76218,0.265002,18.8109
3.76406,0.265102,18.8203
3.76594,0.265202,18.8297
3.76782,0.265302,18.8391
3.76971,0.265402,18.8485
3.77159,0.265502,18.858
3.77348,0.265602,18.8674
3.77537,0.265702,18.8768
3.77726,0.265802,18.8863
3.77914,0.265902,18.8957
3.78103,0.266002,18.9052
3.78292,0.266102,18.9146
3.78482,0.266201,18.9241
3.78671,0.266301,18.9335
3.7886,0.266401,18.943
3.7905,0.266501,18.9525
3.79239,0.266601,18.962
3.79429,0.266701,18.9715
3.79619,0.266801,18.9809
3.79809,0.266901,18.9904
3.79999,0.267001,18.9999
3.80189,0.267101,19.0094
3.80379,0.267201,19.0189
3.80569,0.267301,19.0285
3.80759,0.267401,19.038
3.8095,0.267501,19.0475
3.8114,0.267601,19.057
3.81331,0.267701,19.0665
3.81522,0.267801,19.0761
3.81712,0.267901,19.0856
3.81903,0.268001,19.0952
3.82094,0.268101,19.1047
3.82285,0.268201,19.1143
3.82477,0.268301,19.1238
3.82668,0.268401,19.1334
3.82859,0.268501,19.143
3.83051,0.268601,19.1525
3.83242,0.268701,19.1621
3.83434,0.268801,19.1717
3.83626,0.268901,19.1813
3.83818,0.269001,19.1909
3.8401,0.269101,19.2005
3.84202,0.269201,19.2101
3.84394,0.269301,19.2197
3.84586,0.269401,19.2293
3.84778,0.269501,19.2389
3.84971,0.269601,19.2485
3.85163,0.269701,19.2582
3.85356,0.269801,19.2678
3.85549,0.269901,19.2774
3.85741,0.270001,19.2871
3.85934,0.270101,19.2967
3.86127,0.270201,19.3064
3.8632,0.270301,19.316
3.86514,0.270401,19.3257
3.86707,0.270501,19.3354
3.869,0.270601,19.345
3.87094,0.270701,19.3547
3.87288,0.270801,19.3644
3.87481,0.270901,19.3741
3.87675,0.271001,19.3838
3.87869,0.271101,19.3934
3.88063,0.271201,19.4031
3.88257,0.271301,19.4128
3.88451,0.271401,19.4226
3.88645,0.271501,19.4323
3.8884,0.271601,19.442
3.89034,0.271701,19.4517
3.89229,0.271801,19.4614
3.89423,0.271901,19.4712
3.89618,0.272001,19.4809
3.89813,0.272101,19.4907
3.90008,0.272201,19.5004
3.90203,0.272301,19.5102
3.90398,0.272401,19.5199
3.90593,0.272501,19.5297
3.90789,0.272601,19.5394
3.90984,0.272701,19.5492
3.9118,0.272801,19.559
3.91375,0.272901,19.5688
3.91571,0.273001,19.5786
3.91767,0.273101,19.5884
3.91963,0.273201,19.5981
3.92159,0.273301,19.6079
3.92355,0.273401,19.6178
3.92551,0.273501,19.6276
3.92748,0.273601,19.6374
3.92944,0.273701,19.6472
3.93141,0.2738,19.657
3.93337,0.2739,19.6669
3.93534,0.274,19.6767
3.93731,0.2741,19.6865
3.93928,0.2742,19.6964
3.94125,0.2743,19.7062
3.94322,0.2744,19.7161
3.94519,0.2745,19.726
3.94716,0.2746,19.7358
3.94914,0.2747,19.7457
3.95111,0.2748,19.7556
3.95309,0.2749,19.7654
3.95507,0.275,19.7753
3.95704,0.2751,19.7852
3.95902,0.2752,19.7951
3.961,0.2753,19.805
3.96298,0.2754,19.8149
3.96497,0.2755,19.8248
3.96695,0.2756,19.8347
3.96893,0.2757,19.8447
3.97092,0.2758,19.8546
3.9729,0.2759,19.8645
3.97489,0.276,19.8745
3.97688,0.2761,19.8844
3.97887,0.2762,19.8943
3.98086,0.2763,19.9043
3.98285,0.2764,19.9142
3.98484,0.2765,19.9242
3.98683,0.2766,19.9342
3.98883,0.2767,19.9441
3.99082,0.2768,19.9541
3.99282,0.2769,19.9641
3.99481,0.277,19.9741
3.99681,0.2771,19.9841
3.99881,0.2772,19.9941
4.00081,0.2773,20.0041
4.00281,0.2774,20.0141
4.00481,0.2775,20.0241
4.00682,0.2776,20.0341
4.00882,0.2777,20.0441
4.01083,0.2778,20.0541
4.01283,0.2779,20.0642
4.01484,0.278,20.0742
4.01685,0.2781,20.0842
4.01886,0.2782,20.0943
4.02087,0.2783,20.1043
4.02288,0.2784,20.1144
4.02489,0.2785,20.1244
4.0269,0.2786,20.1345
4.02891,0.2787,20.1446
4.03093,0.2788,20.1546
4.03295,0.2789,20.1647
4.03496,0.279,20.1748
4.03698,0.2791,20.1849
4.039,0.2792,20.195
4.04102,0.2793,20.2051
4.04304,0.2794,20.2152
4.04506,0.2795,20.2253
4.04709,0.2796,20.2354
4.04911,0.2797,20.2456
4.05114,0.2798,20.2557
